#GPSstart GPSend GMSTstart GMSTend
1136463117.0 1136466239.0 36881.11754955517 36881.345209412495
1136483593.0 1136483695.0 36882.61068319928 36882.618121158186
1136483791.0 1136497433.0 36882.62512158956 36883.61991203413
1136498315.0 1136506763.0 36883.684228496255 36884.30026644104
1136514600.0 1136520310.0 36884.87174956196 36885.28812937791
1136520692.0 1136522359.0 36885.31598525902 36885.43754483109
1136523636.0 1136524021.0 36885.530665150094 36885.55873979643
1136524052.0 1136527335.0 36885.56100035181 36885.80040051653
1136528321.0 1136528487.0 36885.872300779076 36885.88440569028
1136529471.0 1136532019.0 36885.9561601113 36886.14196322181
1136533220.0 1136538441.0 36886.22954153349 36886.61026290268
1136539528.0 1136542511.0 36886.68952820337 36886.90705201889
1136543633.0 1136548545.0 36886.98886955801 36887.347058288215
1136548662.0 1136551312.0 36887.35559006443 36887.54883113384
1136553439.0 1136553459.0 36887.70393443881 36887.705392862874
1136582241.0 1136583128.0 36889.80420964767 36889.86889071653
1136583251.0 1136584903.0 36889.877860017325 36889.998325772096
1136584971.0 1136596283.0 36890.003284410384 36890.828168555876
1136597314.0 1136605693.0 36890.90335027036 36891.51435665902
1136605784.0 1136622631.0 36891.52099248366 36892.74949524114
1136623356.0 1136630354.0 36892.802363081864 36893.312665348145
1136630501.0 1136643463.0 36893.323384758995 36894.268588817715
1136643978.0 1136649636.0 36894.30614321312 36894.71873112884
1136799167.0 1136801202.0 36905.62270488857 36905.7710994452
1136801643.0 1136806968.0 36905.803257677726 36906.191562847365
1136816495.0 1136817591.0 36906.886282723775 36906.96620431427
1136818339.0 1136824858.0 36907.02074934134 36907.49612237143
1136860991.0 1136865433.0 36910.13098259561 36910.454898382355
1136866255.0 1136867196.0 36910.514839572286 36910.58345838289
1136879657.0 1136883216.0 36911.49212893984 36911.7516553437
1136897834.0 1136911991.0 36912.817616840264 36913.84996168022
1136912429.0 1136912601.0 36913.88190114752 36913.89444358624
1136954650.0 1136956031.0 36916.96070538277 36917.06140950221
1137022223.0 1137026163.0 36921.8882068302 36922.175516194395
