#GPSstart GPSend GMSTstart GMSTend
1170577681.0 1170600469.0 39368.791007072454 39370.452734433115
1170602948.0 1170615330.0 39370.63350598456 39371.536415771894
1170618968.0 1170642627.0 39371.80170294538 39373.526944636826
1170645532.0 1170654628.0 39373.73878060056 39374.40207145795
1170658154.0 1170670573.0 39374.659191464896 39375.56479933219
1170677323.0 1170689750.0 39376.057017152445 39376.96320838878
1170695269.0 1170700527.0 39377.36566026271 39377.74907971481
1170703539.0 1170704561.0 39377.968718244185 39378.04324366888
1170708413.0 1170747820.0 39378.324135970724 39381.197740066884
1170758963.0 1170772990.0 39382.010300535934 39383.03316562684
1170786113.0 1170789021.0 39383.99010999296 39384.20216472191
1170789518.0 1170802818.0 39384.238406537705 39385.20825794637
1170802899.0 1170802921.0 39385.214164560435 39385.21576882603
1170802947.0 1170814117.0 39385.21766477467 39386.032194116066
1170819742.0 1170820929.0 39386.44237563195 39386.52893304708
1170822684.0 1170823760.0 39386.65690968151 39386.735372847936
1170827432.0 1170827651.0 39387.003139342036 39387.01910907715
1170831581.0 1170855238.0 39387.305689227855 39389.030785077775
1170860065.0 1170896417.0 39389.382775507904 39392.03360546428
1170899353.0 1170906765.0 39392.247701986336 39392.7881936128
1170910931.0 1170911531.0 39393.0919831604 39393.13573585587
1170911658.0 1170945708.0 39393.14499684264 39395.6279622901
1170952435.0 1170977668.0 39396.118502923986 39397.95852251841
1170980981.0 1171006118.0 39398.20011031775 39400.0331294808
1171012571.0 1171030633.0 39400.50368971411 39401.820791682774
1171030725.0 1171102349.0 39401.82750042819 39407.05040548851
1171105407.0 1171114636.0 39407.273398390585 39407.94638776228
1171162565.0 1171163861.0 39411.44142597196 39411.53593179427
1171164074.0 1171166744.0 39411.55146399894 39411.746163492404
1171207956.0 1171217098.0 39414.751390278754 39415.41803551179
1171219353.0 1171284212.0 39415.5824727243 39420.31206614708
1171290226.0 1171300944.0 39420.75061399235 39421.53218296989
1171324463.0 1171326992.0 39423.24721569878 39423.431633308915
1171327997.0 1171329203.0 39423.50491907476 39423.59286199025
1171331871.0 1171375246.0 39423.78741564219 39426.95037089272
1171375653.0 1171376550.0 39426.98004980464 39427.04546008407
1171377387.0 1171378054.0 39427.106495094245 39427.15513350723
1171378499.0 1171381591.0 39427.18758342281 39427.41305564551
1171381632.0 1171381634.0 39427.41604541146 39427.41619125593
1171382078.0 1171386522.0 39427.4485682478 39427.77262987901
1171388168.0 1171392588.0 39427.89265810627 39428.21496962449
1171394766.0 1171402164.0 39428.37379190891 39428.91326263884
1171402283.0 1171402975.0 39428.92194025657 39428.972401700375
1171403078.0 1171431034.0 39428.97991258004 39431.01849648598
1171442037.0 1171453421.0 39431.820847995405 39432.65098246516
1171462355.0 1171529223.0 39433.30246009441 39438.17855212518
1171529388.0 1171529650.0 39438.190584115626 39438.209689458214
1171531845.0 1171618588.0 39438.369751401486 39444.69515146015
1171620580.0 1171629790.0 39444.84041040637 39445.5120142777
1171636288.0 1171637010.0 39445.98585596588 39446.038505041375
1171643813.0 1171646620.0 39446.5345876826 39446.73927737635
1171657019.0 1171666299.0 39447.49758450432 39448.17429285546
1171672707.0 1171683064.0 39448.64157163979 39449.39681607813
1171685441.0 1171697063.0 39449.57014967067 39450.417639375926
1171700302.0 1171710464.0 39450.653831009455 39451.394855822706
1171714107.0 1171722314.0 39451.660507602945 39452.25897154995
1171745140.0 1171752780.0 39453.9234699172 39454.480587568585
1171755184.0 1171782388.0 39454.65589003347 39456.6396372293
1171784637.0 1171787504.0 39456.80363691431 39457.01270187731
1171789248.0 1171789967.0 39457.139876377485 39457.19230669068
1171792198.0 1171795515.0 39457.35499379609 39457.596873278475
1171797657.0 1171798102.0 39457.75307040075 39457.78552031634
1171800258.0 1171817992.0 39457.94273833225 39459.23592215861
1171824058.0 1171829705.0 39459.67826190702 39460.09004768851
1171851591.0 1171863777.0 39461.68600016591 39462.57461740447
1171872741.0 1171907095.0 39463.22828266834 39465.733416150964
1171907366.0 1171922679.0 39465.753177783365 39466.86981948601
1171924945.0 1171935308.0 39467.035058829846 39467.790740795695
1171940802.0 1171957198.0 39468.19136964175 39469.38698495616
1171958820.0 1171974807.0 39469.505263076295 39470.671053637256
1171978367.0 1171991975.0 39470.9306529619 39471.922964088786
1172024209.0 1172046893.0 39474.27350471179 39475.92764827201
1172058299.0 1172062784.0 39476.759387007354 39477.08643840453
1172071226.0 1172075439.0 39477.70203882471 39478.009255665784
1172080824.0 1172083130.0 39478.40193610466 39478.57009229662
1172083219.0 1172085004.0 39478.57658227973 39478.70674654587
1172087774.0 1172090427.0 39478.908738156715 39479.10219798842
1172092768.0 1172134327.0 39479.27290642174 39482.303436850765
1172138591.0 1172141670.0 39482.61437267128 39482.83889691818
1172146055.0 1172152821.0 39483.15865619797 39483.65204075629
1172154189.0 1172155618.0 39483.75179689994 39483.856001236534
1172162617.0 1172209774.0 39484.366376426515 39487.80511949909
1172214834.0 1172223899.0 39488.174100560886 39488.8351308629
1172228911.0 1172291461.0 39489.20061171047 39493.761830178984
1172297380.0 1172329436.0 39494.19345051656 39496.531011173334
1172362756.0 1172370992.0 39498.96074417626 39499.56132284006
1172371031.0 1172376219.0 39499.56416676448 39499.94248173382
1172381828.0 1172387198.0 39500.351496514566 39500.743083136134
1172388885.0 1172396328.0 39500.86610112935 39501.40885331122
1172397672.0 1172404232.0 39501.50685935068 39501.98522214967
1172410479.0 1172418810.0 39502.4407606266 39503.0482667981
1172425477.0 1172431159.0 39503.53443216273 39503.94877018558
1172447519.0 1172447703.0 39505.14176034078 39505.15517783452
1172448394.0 1172448823.0 39505.20556635462 39505.23684953213
1172448828.0 1172457787.0 39505.237214135945 39505.89051479599
1172460358.0 1172463762.0 39506.07799509578 39506.32621871976
1172470242.0 1172472788.0 39506.798747825436 39506.98440509441
1172476621.0 1172486067.0 39507.26391189589 39507.95272516118
1172486071.0 1172490030.0 39507.95301684423 39508.24171171174
1172496533.0 1172499455.0 39508.71591800668 39508.92899362925
1172523755.0 1172534020.0 39510.70097778211 39511.44951347503
1172535730.0 1172535857.0 39511.57420865753 39511.58346964431
1172536171.0 1172552349.0 39511.60636688713 39512.7860853901
1172553948.0 1172564420.0 39512.902686323905 39513.666316696916
1172570528.0 1172594838.0 39514.11171913205 39515.8844324984
1172601847.0 1172602719.0 39516.395536896016 39516.459124147565
1172602727.0 1172606429.0 39516.45970751661 39516.729661645324
1172615948.0 1172616286.0 39517.42379815272 39517.44844550557
1172619601.0 1172635044.0 39517.69017914643 39518.81630059815
1172642601.0 1172643344.0 39519.367365793936 39519.421546214246
1172644107.0 1172688165.0 39519.47718505864 39522.689945460224
1172695344.0 1172709602.0 39523.21344645797 39524.25315633607
1172712317.0 1172724664.0 39524.451137281474 39525.35149482743
1172728066.0 1172732300.0 39525.59957260989 39525.90832079284
1172773832.0 1172785522.0 39528.93688235246 39529.78933069599
1172803369.0 1172812068.0 39531.09075461259 39531.72509576863
1172818798.0 1172822370.0 39532.21585516775 39532.47632954446
1172826558.0 1172849135.0 39532.78172335765 39534.42806435515
1172854767.0 1172854797.0 39534.83875631932 39534.84094395393
1172878203.0 1172934078.0 39536.54773658965 39540.6222063245
1172965988.0 1172973751.0 39542.94912049413 39543.51520744925
1172977198.0 1172979427.0 39543.76656668071 39543.92910794458
1172986824.0 1172987467.0 39544.46850575376 39544.51539405962
1172987695.0 1173013564.0 39544.532020081606 39546.418417533634
1173037148.0 1173037187.0 39548.13819013557 39548.14103406294
1173038500.0 1173053153.0 39548.23677954408 39549.305293279074
1173054470.0 1173054845.0 39549.40133044621 39549.42867587904
1173059277.0 1173059717.0 39549.75186245522 39549.78394776405
1173059743.0 1173060213.0 39549.785843715625 39549.82011665907
1173061367.0 1173070654.0 39549.90426767729 39550.5814864767
1173075301.0 1173076082.0 39550.92035109908 39550.97730252306
1173076321.0 1173097636.0 39550.99473068224 39552.549045175125
1173102377.0 1173113948.0 39552.89476438736 39553.73853511316
1173116734.0 1173121411.0 39553.941693462075 39554.28274571908
1173141411.0 1173141783.0 39555.74116889223 39555.76829556276
1173141793.0 1173165556.0 39555.769024773326 39557.5018502652
1173171305.0 1173171605.0 39557.92107400558 39557.94295035185
1173171730.0 1173187656.0 39557.95206549709 39559.11340786805
1173194216.0 1173194891.0 39559.59177066997 39559.64099245198
1173196821.0 1173203041.0 39559.781730287425 39560.235299892025
1173203113.0 1173203665.0 39560.2405502163 39560.28080269461
1173207540.0 1173231582.0 39560.563372185745 39562.31654267905
1173233417.0 1173233454.0 39562.450353003864 39562.45305108676
1173233672.0 1173267234.0 39562.46894790112 39564.916327822575
1173269805.0 1173272929.0 39565.103808122374 39565.33161382122
1173272994.0 1173309702.0 39565.336353697225 39568.013143586046
1173351833.0 1173354361.0 39571.08538491744 39571.26972960387
1173354431.0 1173355391.0 39571.274834086624 39571.3448383976
1173360370.0 1173360750.0 39571.70791284826 39571.73562288783
